出表日期,公司代號,公司名稱,公司簡稱,外國企業註冊地國,產業別,住址,營利事業統一編號,董事長,總經理,發言人,發言人職稱,代理發言人,總機電話,成立日期,上市日期,普通股每股面額,實收資本額,私募股數,特別股,編制財務報表類型,股票過戶機構,過戶電話,過戶地址,簽證會計師事務所,簽證會計師1,簽證會計師2,英文簡稱,英文通訊地址,傳真機號碼,電子郵件信箱,網址,已發行普通股數或TDR原股發行股數
"1121213","2321","東訊股份有限公司","東訊","－ ","27","新竹科學園區新竹市研發二路23號","47224065","劉兆凱","田瑛睿","孫茂綸 代理","財務長","孫茂綸財務長","(03)5775141","19800925","19911108","新台幣                 10.0000元","302719290","0","16000001","1","台新證券股務代理部","02-25048125","台北市建國北路一段96號地下一樓","資誠聯合會計師事務所","李典易","劉倩瑜","TECOM","23,R & D 2 ROAD, HSINCHU SCIENCE  PARK,HSIN-CHU TAIWAN R.O.C.","(03)5780576","stockaffair@tecom.com.tw","http://www.tecom.com.tw","14271928"
"1121213","2323","中環股份有限公司","中環","－ ","26","台北市中山區民權西路53號15樓","12205020","翁明顯","翁明顯","陳君煒","財務部協理","許雅萍","02-25989890","19781202","19920217","新台幣                 10.0000元","10893483280","0","0","1","凱基證券股份有限公司","02-23892999","台北市重慶南路一段2號5樓","資誠聯合會計事務所","王菘澤","林鈞堯","CMC","15th, Fl., 53, Ming Chuan W.  Road.,Taipei,Taiwan,R.O.C.","02-25973270","IR@cmcnet.com.tw","http://www.cmcnet.com.tw","1089348328"
"1121213","2324","仁寶電腦工業股份有限公司","仁寶","－ ","25","台北市內湖區瑞光路581號及581之1號","21222725","許勝雄","翁宗斌","呂清雄","副總經理","王正強","(02)87978588","19840601","19920218","新台幣                 10.0000元","44071466250","0","0","1","中國信託商業銀行代理部","(02)6636-5566","台北市重慶南路一段83號5樓","安侯建業聯合會計師事務所","簡思娟","郭冠纓","Compal","No. 581 & 581-1, Ruiguang Rd., Neihu DistrictTaipei City 11492, Taiwan (R.O.C.)","(02)26591566","Investor@Compal.com","www.compal.com","4407146625"
"1121213","2327","國巨股份有限公司","國巨","－ ","28","新北市新店區寶橋路233-1號3樓","22636630","陳泰銘","王淡如","宋志翔","投資人關係部協理","楊文翔","(02)6629-9999","19870909","19931022","新台幣                 10.0000元","4231455480","0","0","1","元富證券(股)公司","(02)2768-6668","台北市松山區光復北路11巷35號B1","勤業眾信聯合會計師事務所","趙永祥","張青霞","YAGEO","3F,No.233-1,Pao Chiao Rd.,Xindian Dist., New Taipei City,R.O.C","(02)6628-8882","IR@yageo.com","WWW.YAGEO.COM","423145548"
"1121213","2328","廣宇科技股份有限公司","廣宇","－ ","28","新北市新店區安興路97號","03546618","李光曜","蔡明峰","郭世華","經理","游文玲","2211-3066","19710519","19931109","新台幣                 10.0000元","5183462820","0","0","1","福邦證券股份有限公司","2371-1658","10041台北市中正區忠孝西路一段6號6樓","資誠聯合會計師事務所","徐永堅","馮敏娟","PI","NO.97,An-shin Rd.Xindian Dist., New Taipei City , Taiwan","2212-0081","john.kuo@panpi.com.tw","www.panintl.com","518346282"
"1121213","2329","華泰電子股份有限公司","華泰","－ ","24","高雄市楠梓區中三街9號","89004161","董悅明","涂家榮","洪士&#29641;","財務處長","賴貞伶","(07)361-3131","19710612","19940420","新台幣                 10.0000元","8255783330","0","270270000","1","中國信託商業銀行代理部","(02)6636-5566","台北市重慶南路一段83號5樓","資誠聯合會計師事務所","王國華","江采燕","OSE","9 Central 3rd. St. N.T.I.P.KAOHSIUNG TAIWAN R.O.C","(07)365-2441","csr@ose.com.tw","www.ose.com.tw","555308333"
"1121213","2330","台灣積體電路製造股份有限公司","台積電","－ ","24","新竹科學園區力行六路8號","22099131","劉德音","總裁: 魏哲家","黃仁昭","副總經理暨財務長","高孟華","03-5636688","19870221","19940905","新台幣                 10.0000元","259320709920","0","0","1","中國信託商業銀行 代理部","02-6636-5566","台北市重慶南路一段83號5樓","勤業眾信聯合會計師事務所","吳世宗","林尚志","TSMC","No. 8, Li-Hsin Rd. 6, Hsinchu Science Park,Hsin-Chu 300096, Taiwan, R.O.C.","03-5797337","invest@tsmc.com","https://www.tsmc.com","25932070992"
"1121213","2331","精英電腦股份有限公司","精英","－ ","25","臺北市中山區中山北路3段22-1號9樓","22449566","鍾依文","王金來","鍾逸青","財務長","涂蕙蘭","(02)2162-1177","19870506","19940921","新台幣                 10.0000元","5574029680","0","0","1","福邦證券股份有限公司","(02)2371-1658","台北市中正區忠孝西路一段６號６樓","安侯建業聯合會計師事務所","曾國禓","陳俊光","ECS","9F., No. 22-1, Sec. 3, Zhongshan N. Rd., Zhongshan Dist.,TAIPEI, TAIWAN 104427","(02)2797-9093","public@ecs.com.tw","http://www.ecs.com.tw","557402968"
"1121213","2332","友訊科技股份有限公司","友訊","－ ","27","台北市內湖區新湖三路289號","22099189","郭金河","張家瑞","張家瑞","執行長","吳敏如","02-66000123","19870620","19941017","新台幣                 10.0000元","6028364730","0","0","1","元大證券股務代理部","02-2586-3117","台北市大同區承德路三段210號B1.B2","安侯建業會計師事務所","謝秋華","張淑瑩","D-LINK","No. 289, Xinhu 3rd Rd, Neihu DistrictTaipei City, Taiwan, R.O.C.","02-27900977","ir@dlinkcorp.com","www.dlink.com.tw","602836473"
"1121213","2337","旺宏電子股份有限公司","旺宏","－ ","24","新竹科學園區新竹巿力行路16號","22099548","吳敏求","盧志遠","吳敏求","董事長兼執行長","葉沛甫","03-5786688","19891209","19950315","新台幣                 10.0000元","18558264410","55651","0","1","旺宏電子(股)公司股務室","02-25638128","台北市中山區松江路162之1號2樓","勤業眾信聯合會計師事務所","葉東煇","洪國田","Macronix","No.16, Li-Hsin Road, Hsinchu Science ParkHsinchu, Taiwan, R.O.C.","02-25638685","ir@mxic.com.tw","http://www.macronix.com","1855826441"
"1121213","2338","台灣光罩股份有限公司","光罩","－ ","24","新竹市科學園區創新一路十一號","22099408","陳正翔","陳立惇","楊貽婷","財務長","林良桔","(03)563-4370","19881021","19950417","新台幣                 10.0000元","2564464750","0","0","1","福邦證券股份有限公司股務代理部","(02)2371-1658","台北市中正區忠孝西路一段六號六樓","資誠聯合會計事務所","鄭雅慧","劉倩瑜","TMC","NO.11 INNOVATION RD.1,SCIENCE-BASE INDUSTRIAL PARK,HSINCHU","(03)578-0752","無","http://www.tmcnet.com.tw","256446475"
"1121213","2340","台亞半導體股份有限公司","台亞","－ ","24","新竹科學園區新竹市力行五路1號","47255947","王虹東","衣冠君","賴文聰","協理","暫缺待補","(03)5638951","19831221","19950502","新台幣                 10.0000元","4386228460","60000000","0","1","台新證券股務代理部","02-25048125","台北市建國北路一段96號B1","勤業眾信聯合會計師事務所","陳致源","李東峰","TASC","NO.1, Li-hsin Rd.V,Hsinchu Science Park,Hsinchu, Taiwan, R.O.C.","03-5783696","info-corp@tascsemi.com","https://www.tascsemi.com/Default.aspx","438622846"
"1121213","2342","台灣茂矽電子股份有限公司","茂矽","－ ","24","新竹市科學園區研新一路一號","22099110","唐亦仙","盧建志","鄧志達","副總經理","鄧志達","(03)578-3344","19870108","19950919","新台幣                 10.0000元","1561567440","0","0","1","台新證券股務代理部","(02)2504-8125","台北市建國北路一段96號地下一樓","資誠聯合會計師事務所","鄭雅慧","白淑蒨","MVI","No. 1 Creation Rd. 1, Hsinchu Science Park,Hsinchu, Taiwan, R.O.C.","(03)566-5888","IR@mail.mosel.com.tw","http://www.mosel.com.tw","156156744"
"1121213","2344","華邦電子股份有限公司","華邦電","－ ","24","台中市大雅區中部科學園區科雅一路8號","22099218","焦佑鈞","陳沛銘","周致中","財務長","范祥雲/戴妍絜","(04)25218168","19870929","19951018","新台幣                 10.0000元","41800001930","0","0","1","華邦電子股份有限公司股務辦事處","(02)27905885","台北市內湖區行善路398號8樓","勤業眾信聯合會計師事務所","洪國田","徐文亞","WEC","No.8, Keya 1st Rd., Daya Dist.,Taichung City, Taiwan, R.O.C","(03)5796119","YCWang16@WINBOND.COM","WWW.WINBOND.COM","4180000193"
"1121213","2345","智邦科技股份有限公司","智邦","－ ","27","新竹市科學工業園區研新三路一號","22099287","寬鑫投資(股)公司","石軍","林信玄","資深協理","陳慧玲","(03)5770270","19880209","19951115","新台幣                 10.0000元","5601588970","0","0","1","元大證券股份有限公司","02-25865859","台北市承德路三段210號地下一樓","勤業眾信聯合會計師事務所","林政治","鍾鳴遠","ACCTON","1 Creation 3rd Rd., Hsinchu Science ParkHsinchu 30077, Taiwan, R.O.C.","(03)5637261","accton@accton.com","http://www.accton.com","560158897"
"1121213","2347","聯強國際股份有限公司","聯強","－ ","29","台北市民生東路3段75號4樓","23060541","苗豐強","杜書伍","杜書全","事業開發暨策略副總裁","陳怡如","2506-3320","19880912","19951213","新台幣                 10.0000元","16679469680","0","0","1","中國信託商業銀行代理部","(02)6636-5566","台北市重慶南路1段83號5樓","資誠聯合會計師事務所","黃世鈞","梁益彰","Synnex","4th Fl., 75, Sec. 3, Ming-Sheng E. Rd.,Taipei, Taiwan, R.O.C.","2505-6934","evelynchen@synnex.com.tw","http://www.synnex-grp.com/","1667946968"
"1121213","2348","海悅國際開發股份有限公司","海悅","－ ","20","台北市松山區敦化北路260號7樓","22624873","黃希文","王俊傑","王俊傑","總經理","黃江煌","02-87122888","19870812","19960105","新台幣                 10.0000元","1471081170","0","30000000","1","群益金鼎證券股份有限公司","02-27023999","北市敦化南路二段97號地下二樓","勤業眾信聯合會計師事務所","陳培德","郭俐雯","Hiyes","7F, No. 260, Dunhua N. Rd.,Taipei, Taiwan, R.O.C.","02-87128308","spokesman1@hiyes.com","www.hiyes-group.com.tw","117108117"
"1121213","2349","錸德科技股份有限公司","錸德","－ ","26","新竹縣湖口鄉光復北路42號","23218873","葉垂景","王鼎章","王鼎章","執行長","吳孟翰、潘燕民","03-5985696","19881229","19960423","新台幣                 10.0000元","6936796630","0","0","1","台新證券股務代理部","02-25048125","台北市建國北路一段96號地下一樓 https://www.tssco.com.tw/","安永聯合會計師事務所","徐榮煌","邱琬茹","RITEK","NO.42 KUANGFU N.RD HSINCHU INDUSTRIAL PARKHSINCHU COUNTY TAIWAN R.O.C","03-5979963","personal@ritek.com.tw","http://www.ritek.com.tw","693679663"
"1121213","2351","順德工業股份有限公司","順德","－ ","24","彰化市大竹里彰南路二段260號","58506816","陳朝雄","陳維德","陳朝興","副總經理","黃瑞杰","04-7383991","19671017","19960425","新台幣                 10.0000元","1821402490","0","0","1","群益金鼎證券股份有限公司","02-27023999","台北市大安區敦化南路二段97號B2","國富浩華聯合會計師事務所","邵朝彬","林明壽","SDI","260,Sec.2,Chang Nan RoadChang Hua,Taiwan, R.O.C","04-7320588","stock@email.sdi.com.tw","www.sdi.com.tw","182140249"
"1121213","2352","佳世達科技股份有限公司","佳世達","－ ","25","桃園市龜山區山鶯路157號","12490306","陳其宏","黃漢州","洪秋金","財務長","王立善","03-3598800","19840421","19960722","新台幣                 10.0000元","19667819580","0","0","1","台新證券股務代理部","02-25048125","台北市建國北路一段96號地下一樓","安侯建業聯合會計師事務所","張惠貞","施威銘","Qisda","157 Shan-Ying Road,Gueishan, Taoyuan 333, Taiwan,R.O.C.","03-3593389","Investor@Qisda.com","Qisda.com.tw","1966781958"
"1121213","2353","宏碁股份有限公司","宏碁","－ ","25","台北市松山區復興北路369號7樓之5","20828393","陳俊聖","簡慧祥","陳怡如","財務長","張鉅靈","(02)27195000","19760801","19960918","新台幣                 10.0000元","30478538280","0","0","1","宏碁股份有限公司股務室","(02)27195000","台北市松山區復興北路369號7樓之5","安侯建業聯合會計師事務所","施威銘","高靚玟","ACER","7F-5, 369, Fuxing N. Rd.Taipei 105, Taiwan, R.O.C.","(02)87125519","stock.affairs@acer.com","http://www.acer.com","3047853828"
"1121213","2354","鴻準精密工業股份有限公司","鴻準","－ ","31","新北市土城區中山路3-2號","23707801","呂軍甫","陳務光","劉正光","發言人","劉正光","22680970","19900426","19961008","新台幣                 10.0000元","14144851920","0","0","1","福邦證券股份有限公司","(02)2371-1658","台北市中正區忠孝西路一段６號６樓","資誠聯合會計師事務所","徐潔如","徐永堅","FTC","NO.3-2 Chung-Shan Rd.Tu-Cheng City,Taipei Shein. R.O.C.","22687176","ftc@foxconn.com","www.foxconntech.com.tw","1414485192"
"1121213","2355","敬鵬工業股份有限公司","敬鵬","－ ","28","桃園縣蘆竹鄉內厝村3鄰內厝街46號","43816068","曾劉玉枝","黃松麟","蕭公彥","經理","黃郁雅","03-3222226","19790926","19961014","新台幣                 10.0000元","3974954200","0","0","1","康和綜合證券股份有限公司","02- 87871888","110台北市信義區基隆路一段176號B1","安侯建業聯合會計師事務所","趙敏如","王勇勝","CHIN-POON","NO.46, NEI-TSUOH ST., 3RD LIN.,NEI-TSUOH VILLAGE, LU-CHU COUNTYTAO-YUAN HSIEN, TAIWAN, R.O.C","03-3218064","spokesman@cppcb.com.tw","https://www.chinpoon.com","397495420"
"1121213","2356","英業達股份有限公司","英業達","－ ","25","北市後港街六十六號","04322046","葉力誠","蔡枝安","游進寶","副總經理","蔡枝安","28810721","19750609","19961113","新台幣                 10.0000元","35874750660","0","0","1","台新證券股務代理部","25048125","北市建國北路一段九十六號地下一樓","安侯建業聯合會計師事務所","郭柔蘭","陳盈如","INVENTEC","66,Hou-Kang StreetTaipei,Taiwan,R.O.C","28828086","iec@inventec.com","https://www.inventec.com/","3587475066"
"1121213","2357","華碩電腦股份有限公司","華碩","－ ","25","台北市北投區立德路15號","23638777","施崇棠","許先越/胡書賓","吳長榮","財務長","宋致皓","(02)28943447","19900402","19961114","新台幣                 10.0000元","7427602800","0","0","1","凱基證券(股)公司股務代理部","(02)23892999","台北市重慶南路一段2號5樓","資誠聯合會計師事務所","周建宏","張淑瓊","ASUSTEK","No. 15, Li-Te Rd., PeitouTaipei 112, Taiwan, R.O.C.","(02)28926140","investor@asus.com","http://www.asus.com.tw","742760280"
"1121213","2358","廷鑫興業股份有限公司","廷鑫","－ ","20","台南市仁德區保安路一段68號","22447526","顏德新","顏兆鑫","蔡坤宏","財務長","黃麗貞","06-2664126","19870501","19961218","新台幣                 10.0000元","1366227720","26674393","0","1","福邦證券股份有限公司股務代理部","02-2371-1658","台北市中正區忠孝西路一段6號6樓","冠恆&#32852;合會計師事務所","張進德","黃致富","TS","Baoan Rd., Sec. 1, No. 68Rende Dist., Tainan City, Taiwan","06-2664983","sales@ts-metal.com.tw","http://www.tingsin.com.tw","136622772"
"1121213","2359","所羅門股份有限公司","所羅門","－ ","31","台北市內湖區行忠路四十二號6樓","23640801","陳政隆","陳政隆","朱淑娥","董事長特別助理","缺額待補","(02)8791-8989","19900507","19961219","新台幣                 10.0000元","1714710520","0","0","1","統一綜合證券(股)公司股務代理部","(02)2747-8266","台北市松山區東興路８號B1樓","資誠聯合會計師事務所","梁益彰","文雅芳","SOLOMON","6F, No.42, Shing Jung Rd.,Taipei, Taiwan, R.O.C.","(02)8791-9701","stock@solomon.com.tw","www.solomon.com.tw","171471052"
"1121213","2360","致茂電子股份有限公司","致茂","－ ","31","桃園市龜山區文茂路88號","09461025","黃欽明","黃欽明","應正","財務長","簡瑞瑩","(03)327-9999","19841108","19961221","新台幣                 10.0000元","4253644370","0","0","1","台新證券股務代理部","(02)2504-8125","104496台北市建國北路一段96號地下一樓","勤業眾信聯合會計師事務所","林文欽","劉建良","CHROMA","No. 88, Wenmao Rd., Guishan Dist.,Taoyuan City, Taiwan","(03)327-8898","info@chromaate.com","http://www.chromaate.com","425364437"
"1121213","2362","藍天電腦股份有限公司","藍天","－ ","25","新北市新莊區思源路555號35樓","09424319","許崑泰","蔡明賢","吳麥","財務長","邱淑娟","(02)22789696","19831004","19970402","新台幣                 10.0000元","6322630000","0","0","1","中國信託商業銀行代理部","(02)6636-5566","台北市重慶南路一段83號5樓","資誠聯合會計師事務所","吳漢期","林柏全","CLEVO CO.","35F., No. 555, Siyuan Rd., Xinzhuang Dist.New Taipei City 242, Taiwan","(02)22784795","public@clevo.com.tw","www.clevo.com.tw","632263000"
"1121213","2363","矽統科技股份有限公司","矽統","－ ","24","新竹市公道五路二段180號","22099202","洪嘉聰","戎樂天","戎樂天","總經理","彭康楨","(03)5166000","19870826","19970801","新台幣                 10.0000元","7495893560","0","0","1","宏遠證券股份有限公司","02-23268818","106台北市大安區信義路四段２３６號３樓","安永聯合會計師事務所","胡慎緁","許新民","SiS","No.180,Sec.2,Gongdaowu Rd.,HSIN CHU,TAIWAN,R.O.C.","(03)5711479","support@sis.com","www.sis.com","749589356"
"1121213","2364","倫飛電腦實業股份有限公司","倫飛","－ ","25","臺北市內湖區瑞光路550號9樓","79883646","高育仁","高思復","王宏榮","處長","陳淑玲經理","(02)55899999","19840227","19970811","新台幣                 10.0000元","310002620","0","1062","1","福邦證券股份有限公司股務代理部","02-2371-1658","台北市中正區忠孝西路一段6號6樓","安侯建業聯合會計師事務所","黃柏淑","吳仲舜","Twinhead","9F,550 Rueiguang RoadNeihu,Taipei,Taiwan 114,Roc","(02)55557777","stock@twinhead.com.tw","http://www.twinhead.com.tw","30999200"
"1121213","2365","昆盈企業股份有限公司","昆盈","－ ","25","新北市三重區重新路五段492號1-8樓","05141520","卓世坤","李百祥","卓世坤","董事長","高安民","(02)29956645","19831103","19971103","新台幣                 10.0000元","2215284960","0","0","1","兆豐證券股份有限公司股務代理部","(02)3393-0898","台北市忠孝東路二段95號1樓","勤業眾信聯合會計師事務所","黃堯麟會計師","方涵妮會計師","KYE","1-8F No.492, Sec. 5, Chongxin Rd.Sanchong Dist., New Taipei City 24160","(02)29956649","IR@geniusnet.com.tw","www.geniusnet.com.tw","221528496"
"1121213","2367","燿華電子股份有限公司","燿華","－ ","28","新北市土城區中山路4巷3號","05637971","張元銘","洪顯青","吳錦芳","副總","周政賢","(02)22685071","19841231","19971213","新台幣                 10.0000元","6694071750","0","0","1","燿華電子股務室","(02)2705-1333","台北市敦化南路二段98號12樓","安侯建業會計師事務所","洪士剛","許明芳","UNITECH","NO.3, Lane 4 ,Chung-Shan Road,Tucheng Dist, New Taipei City,Taiwan ROC","(02)22685074","kanty-wu@pcbut.com.tw","https://www.pcbut.com.tw","669407175"
"1121213","2368","金像電子(股)公司","金像電","－ ","28","桃園市中壢區西園路113號","30955404","楊承澤","楊承澤","楊承蓉","處長","楊長津","(03)4612541","19810905","19980309","新台幣                 10.0000元","4918390570","0","0","1","中國信託商業銀行代理部","(02)6636-5566","台北市重慶南路一段83號5樓","勤業眾信聯合會計師事務所","陳昭伶","張淳儀","GCE","NO.113,Shi Yuan Rd.Chung Li IND.PARK.Taoyuan Taiwan R.O.C.","(03)2506349","2c0@gce.com.tw","http://www.gce.com.tw/","491839057"
"1121213","2369","菱生精密工業股份有限公司","菱生","－ ","24","台中市潭子區南二路五之一號","55625676","葉樹泉","蔡澤松","賴銘為","財務長","蔡汐姿","04-25335120","19730423","19980410","新台幣                 10.0000元","3801023440","0","0","1","中國信託商業銀行代理部","02-66365566","100台北市重慶南路一段83號5F","勤業眾信聯合會計師事務所","蔣淑菁","蘇定堅","LPI","5-1 Nan 2nd RoadTaichung, Taiwan R.O.C.","04-25327904","lpi@lingsen.com.tw","https://www.lingsen.com.tw","380102344"
"1121213","2371","大同股份有限公司","大同","－ ","05","台北市中山北路3段22號","11026506","王光祥","沈柏延","林宏信","發言人","張瑞凱","02-25925252","19500411","19620209","新台幣                 10.0000元","23395366850","0","0","1","福邦證券股份有限公司股務代理部","02-2371-1658","台北市中正區忠孝西路一段六號六樓","安侯建業聯合會計師事務所","陳宗哲","賴麗真","TATUNG COMPANY","22 Chungshan North Road,3rd Sec.,Taipei,Taiwan,R.O.C","02-25921813","webmaster@tatung.com.tw","http://www.tatung.com.tw","2339536685"
"1121213","2373","震旦行股份有限公司","震旦行","－ ","31","台北市信義路五段二號十五樓","03568400","袁蕙華","周銘中","馬志賢","發言人","王玉治","(02)2345-8088","19630719","19910801","新台幣                 10.0000元","2362025180","0","0","1","元大證券股份有限公司","(02)25865859","台北市承德路3段210號B1","勤業眾信聯合會計師事務所","黃海悅","池瑞全","Aurora","15Fl,No.2,Sec.5,Shinyi-RoadTaipei,Taiwan,R.O.C.","(02)2345-8061","IR@aurora.com.tw","www.aurora.com.tw","236202518"
"1121213","2374","佳能企業股份有限公司","佳能","－ ","26","新北市新莊區中環路三段200號18樓","11394902","曾明仁","章孝祺","曾明仁","董事長","鄭可人","(02)8522-9788","19650521","19950116","新台幣                 10.0000元","2875463120","0","0","1","中國信託商業銀行代理部","(02)66365566","台北市中正區重慶南路一段83號五樓","資誠聯合會計師事務所","林雅慧","吳漢期","ABILITY","18F.,No.200, Sec. 3, Zhonghuan Rd., Xinzhuang DistNew Taipei City 24242, Taiwan (R.O.C.)","(02)8522-9789","kc.cheng@abilitycorp.com.tw","www.abilitycorp.com.tw","287546312"
"1121213","2375","凱美電機股份有限公司","凱美","－ ","28","新北市汐止區新台五路一段81號13樓","34230543","呂紹萍","劉文亮","李彥儒","業務總監","陳本記","(02)26981010","19780911","19980829","新台幣                 10.0000元","1086753340","0","0","1","元富證券股份有限公司","(02)2768-6668","台北市松山區光復北路11巷35號地下一樓","安侯建業聯合會計師事務所","簡思娟","王怡文","KAIMEI","13F, No.81, Sec. 1, Xintai 5th Rd., Xizhi Dist.,New Taipei City, Taiwan.","(02)26980386","winnie.chen@jamicon.teapo.com","http://jamicon.teapo.com","108675334"
"1121213","2376","技嘉科技股份有限公司","技嘉","－ ","25","新北市新店區寶強路六號","22044755","葉培城","李宜泰/林英宇","劉文忠","協理","蕭文達","89124000","19860430","19980924","新台幣                 10.0000元","6356888860","0","0","1","中國信託商業銀行代理部","02-66365566","台北市重慶南路一段83號5樓","資誠聯合會計師事務所","蕭春鴛","林瑟凱","GIGABYTE","No.6, Baoqiang Rd.,Xindian Dist.,New Taipei City 231,Taiwan","02-89124010","stockholder@gigabyte.com","http://www.gigabyte.com","635688886"
"1121213","2377","微星科技股份有限公司","微星","－ ","25","新北市中和區立德街69號","22178368","徐祥","黃金請","洪寶玉","副總經理","張茹婷","(02)32345599","19860804","19981031","新台幣                 10.0000元","8448561990","0","0","1","中國信託商業銀行代理部","(02)66365566","台北市重慶南路一段83號5樓","資誠聯合會計師事務所","梁華玲","于智帆","MSI","No.69, Lide St., Zhonghe Dist.,New Taipei City 235, Taiwan  R.O.C.","(02)22271707","080419861@msi.com.tw","http://tw.msi.com/","844856199"
"1121213","2379","瑞昱半導體股份有限公司","瑞昱","－ ","24","新竹科學園區創新二路2號","22671299","邱順建","顏光裕","黃依瑋","副總經理","林漢臣","03-5780211","19871021","19981026","新台幣                 10.0000元","5128636410","0","0","1","中國信託商業銀行代理部","02-66365566","台北市重慶南路一段83號5F","資誠聯合會計師事務所","李典易","鄭雅慧","RT","No.2, Innovation Road Ⅱ, Hsinchu Science Park, Hsinchu 300, TaiwanHSINCHU,TAIWAN","03-5633909","investors@realtek.com","www.realtek.com","512863641"
"1121213","2380","虹光精密工業股份有限公司","虹光","－ ","25","新竹縣新竹科學園區研新一路二十號","22099759","盛少瀾","盛少瀾","陳受慶","經理","鄒佳惠","03-5782388","19910424","19981203","新台幣                 10.0000元","2169340840","34490000","0","1","永豐金證券股份有限公司","02-23816288","台北市博愛路17號3樓","資誠聯合會計師事務所","江采燕","謝智政","AVISION","No.20,Creation Rd. 1,Science-Based Industrial Park,HsinchuTaiwan,ROC","03-6662682","sam_chen@avision.com.tw","www.avision.com.tw","216934084"
"1121213","2382","廣達電腦股份有限公司","廣達","－ ","25","桃園市龜山區文化里文化二路188號","22822281","林百里","梁次震","楊俊烈","資深副總暨財務長","許昭瑾","03-3272345","19880509","19990108","新台幣                 10.0000元","38626274320","0","0","1","中國信託商業銀行   代理部","02-66365566","台北市重慶南路一段83號 5樓","安侯建業聯合會計師事務所","吳趙仁","連淑凌","QCI","No.211, Wenhua 2nd Rd., Guishan Dist.,Taoyuan City 33377, Taiwan, R. O. C.","03-3271511","qci.invest@quantatw.com","www.quantatw.com","3862627432"
"1121213","2383","台光電子材料股份有限公司","台光電","－ ","28","桃園巿觀音區觀音工業區大同一路18號","86521351","董定宇","關恩祥","莊育清","資深經理","江碧珠","(03)4837937","19920324","19981127","新台幣                 10.0000元","3416111330","0","0","1","亞東證券股份有限公司","(02)7753-1699","新北市板橋區新站路16號13樓","安侯建業聯合會計師事務所","陳宜君","江曉苓","EMC","No.18, Datong 1st Rd., Guanyin Dist.,Taoyuan City 32849, Taiwan(R.O.C.)","(03)4837949","candy@mail.emctw.com","http://www.emctw.com","341611133"
"1121213","2385","群光電子股份有限公司","群光","－ ","28","新北市三重區光復路二段69號","20954200","許崑泰","呂進宗","林玉玲","資深副總經理","楊琬婷","02-66266788","19830222","19990105","新台幣                 10.0000元","7600531720","0","0","1","中國信託商業銀行 代理部","02-66365566","台北市重慶南路一段83號5樓","資誠聯合會計師事務所","梁華玲","廖福銘","CHICONY","No.69, Sec. 2, Guangfu Rd., Sanchong Dist.,New Taipei City 24158, Taiwan(R.O.C.)","02-29958819","molly_lin@chicony.com","https://www.chicony.com","760053172"
"1121213","2387","精元電腦股份有限公司","精元","－ ","25","台中市大雅區昌平路四段475號","86244265","蔡火爐","李明擇","吳明鴻","財務長","李明擇","04-25686983","19910722","19990125","新台幣                 10.0000元","1952510510","0","0","1","群益金鼎證券股份有限公司","02-27023999","台北市敦化南路二段97號地下二樓","資誠聯合會計師事務所","吳松源","徐建業","SUNREX","No.475,Sec.4,Chang Ping Road, Ta Ya Dist.,Taichung City , Taiwan (R.O.C.)","04-25683429","sunrex@sunrex.com.tw","www.sunrex.com.tw","195251051"
"1121213","2388","威盛電子股份有限公司","威盛","－ ","24","新北市新店區中正路535號8樓","86870786","陳文琦","陳文琦","陳文琦","董事長兼總經理","黎少倫.陳寶惠","8862-22185452","19920921","19990305","新台幣                 10.0000元","4991226910","0","0","1","中國信託商業銀行代理部","02- 6636-5566","台北市重慶南路一段八十三號五樓","勤業眾信聯合會計師事務所","王攀發","施錦川","VIA","8F., No.535 Chung-Cheng Road, Hsin Tien, Dist.New Taipei City, Taiwan","8862-22185453","service@via.com.tw","http://www.via.com.tw","499122691"
"1121213","2390","云辰電子開發股份有限公司","云辰","－ ","31","新北市土城區中華路一段50號3樓","34412092","張姿玲","張姿玲","呂麗筑","副總經理","呂麗筑","(02)2260-6868","19800416","19990615","新台幣                 10.0000元","1926194420","0","0","1","群益金鼎證券(股)公司股務代理部","(02)2702-3999","台北市大安區敦化南路二段97號地下二樓","勤業眾信會計師事務所","謝明忠","吳恪昌","EVERSPRING","3F, No.50, Sec. 1, Zhonghua Rd.,Tucheng Dist., New Taipei City  Taiwan","(02)2260-1313","lily.lu@everspring.com","http://www.everspring.com","192619442"
"1121213","2392","正崴精密工業股份有限公司","正崴","－ ","28","新北市土城區中山路18號","22223510","郭台強","郭台強","劉素芳","特助","羅奇瑋","2269-9888","19860714","19990920","新台幣                 10.0000元","5123269400","0","0","1","福邦證券股份有限公司","2371-1658","台北市中正區忠孝西路一段６號６樓","資誠聯合會計師事務所","周筱姿","梁益彰","FOXLINK","NO.18, CHUNG SHAN RD.TU CHENG DIST., NEW TAIPEI CITY TAIWAN","2268-0738","VIVIEN_LIU@FOXLINK.COM.TW","www.foxlink.com","512326940"
"1121213","2393","億光電子工業股份有限公司","億光","－ ","26","新北市樹林區中華路6之8號","34516147","葉寅夫","葉寅夫","葉寅夫","總經理","丁建明","02-26856688","19830528","19991104","新台幣                 10.0000元","4433930860","0","0","1","群益金鼎證券(股)公司股務代理部","02-27023999","台北市敦化南路二段97號B2","安侯建業聯合會計師事務所","區耀軍","辛郁婷","EVERLIGHT","No. 6-8, Zhonghua Road.Shulin Dist., New Taipei City, Taiwan","02-26856895","fn@everlight.com","www.everlight.com","443393086"
